ensemblID	gene_name	logFC_prenatal	SE_prenatal	logFC_adult	SE_adult	PRENATAL	ADULT	SHARED0.5	SHARED1	SHARED2	OPPOSITE	specificity	sexDE_prenatal_direction	sexDE_adult_direction	sexDE	sexDEsimplified	sexDEfinal	sexDE_origin	annot	Region	annotXCI
ENSG00000151376	ME3	-0.257529492670036	0.0712677480433453	-0.0253656069820518	0.0173067204435974	0.9655	0	0.0345	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151422	FER	0.101276342724651	0.0337249697923278	0.0526868057822119	0.0133896378854831	0.0205	0	0.961	0.017	0.0015	0	Shared	female-biased	female-biased	common female-biased	female-biased	female-biased	common	Autosome	NA	NA
ENSG00000151465	CDC123	-0.116784997707811	0.0338300850961725	-0.0280016227340268	0.0103404919943856	0.5465	0	0.4515	0.0015	0	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151468	CCDC3	-0.304431165567075	0.08880398088173	0.0264463333849943	0.03310731585553	0.993	0	0.005	0	0	0.002	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151503	NCAPD3	0.253368877964421	0.0328923820776864	0.00266071442995032	0.0134126544409489	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151575	TEX9	0.192106745962289	0.0453401795313047	-0.0103640192327647	0.0286261538074235	0.9895	0	0.01	0	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151689	INPP1	-0.200505991991229	0.0555821515153991	-0.00187563397271666	0.0173264579797745	0.991	0	0.008	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151693	ASAP2	0.108755949447003	0.0355502705986392	-0.00240914941091725	0.0190665643218857	0.94	0	0.056	5e-04	5e-04	0.003	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151694	ADAM17	0.0668841335054861	0.0385489421236224	0.075117511898649	0.016178359561639	0.0045	0.0105	0.8405	0.075	0.0665	0.003	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000151729	SLC25A4	-0.259094655340998	0.0582852668562227	-0.0428560369009986	0.0115809238225754	0.5995	0	0.3975	0.0025	5e-04	0	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000151743	AMN1	-0.198634855201775	0.058430677793878	-0.0176350215168468	0.0130369484912477	0.9715	0	0.028	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151778	SERP2	-0.328974309103526	0.0528793813926405	-0.0221637956564129	0.0118723397169637	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151849	CENPJ	0.176336756285474	0.0442431456901657	0.027710945451773	0.0255737819062967	0.866	0	0.1335	5e-04	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000151883	PARP8	-0.0655275727505174	0.0653945607094335	0.0526542531648228	0.0152572494331615	0.2805	0.0315	0.311	0.0225	0.041	0.3135	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000151948	GLT1D1	-0.186709446415082	0.0810443269562273	-0.0615343788966225	0.0158223043441767	0.0225	5e-04	0.959	0.0105	0.0055	0.002	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000152082	MZT2B	-0.561049732873102	0.186035559994161	-0.0326491595055409	0.0136426229408938	0.845	0.001	0.15	0.0015	5e-04	0.002	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152234	ATP5A1	-0.182518556245823	0.0553908843646173	-0.00399510095090998	0.0138759378208376	0.989	0	0.011	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152253	SPC25	0.270190040126395	0.0725175670518572	0.0648460429836309	0.0498112425104952	0.645	0	0.3515	0.003	5e-04	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152284	TCF7L1	0.352437596908162	0.0733734043802398	0.022263017811072	0.0191231533756509	0.997	0	0.003	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152382	TADA1	-0.159846893032662	0.0451380501591508	-0.0172396726401242	0.0125290001881938	0.949	0	0.051	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152413	HOMER1	-0.255175111933509	0.0715660740889167	-0.0213885959323093	0.0208346121533124	0.9695	0	0.0295	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152457	DCLRE1C	0.167343020056698	0.0433806509977535	0.0220300220169099	0.0232151907797765	0.8955	0	0.104	5e-04	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152492	CCDC50	-0.127432038254407	0.0405929937035665	0.0263080412088693	0.0136139019745872	0.9815	0	0.004	0	0	0.0145	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152684	PELO	-0.227144112456435	0.0465170660946415	0.0100817020051682	0.0138258177289873	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152804	HHEX	-0.401065077409694	0.100376513090926	0.033196799240047	0.0465185300724294	0.9955	0	0.0045	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152932	RAB3C	-0.0930457683186089	0.0986705136379519	-0.0857938572729834	0.0207060065383948	0.009	0.011	0.8815	0.04	0.0285	0.03	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000152944	MED21	-0.166041468605908	0.0409739859852524	-0.0139320600181584	0.0132667791338005	0.984	0	0.016	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152953	STK32B	-0.393555025402782	0.0970240762178279	0.0185191399671116	0.028496625276545	0.9985	0	0.0015	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000152969	JAKMIP1	-0.339377341020586	0.0987622721253246	-0.102138188859151	0.019043098585208	0	0	0.9935	0.005	0.001	5e-04	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000153037	SRP19	-0.137076163434853	0.0460727849665773	-0.0218736633074454	0.0128530699337665	0.825	5e-04	0.1715	0.0015	0.001	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153048	CARHSP1	-0.0916216253223219	0.0638382805281195	-0.0767189168281153	0.019906024335012	0.0185	0.006	0.8985	0.0415	0.028	0.0075	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000153130	SCOC	-0.163874225643169	0.0480664086351075	-0.016375852158478	0.0142001201309435	0.943	0	0.057	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153179	RASSF3	-0.221960296413177	0.0538865961729735	0.0589154379279078	0.0277134131262117	0.9785	0	5e-04	0	0	0.021	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153187	HNRNPU	0.0264723890196403	0.0377540949073462	0.0406242650143695	0.00933527513127252	0.073	0.0165	0.794	0.0355	0.037	0.044	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000153207	AHCTF1	0.108379374559519	0.0315760091647274	0.0346489681287281	0.0120655274135689	0.2855	0	0.706	0.0065	0.002	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153233	PTPRR	-0.275387658730049	0.0831150764572369	-0.044261021421074	0.0271668597639633	0.769	0	0.2295	0.001	5e-04	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153250	RBMS1	0.0306346773200984	0.0712248297372595	0.0710765758503827	0.0186247918233246	0.0325	0.026	0.7635	0.053	0.0455	0.0795	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000153395	LPCAT1	-0.164251370911355	0.0516406843689153	-0.0225535084738944	0.0153941757427344	0.8845	5e-04	0.1135	5e-04	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153485	TMEM251	-0.182908276962252	0.0609205035804481	0.0112602770367598	0.0128862148904734	0.995	0	0.003	0	0	0.002	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153487	ING1	-0.142419453794729	0.0453499435777545	0.00261345174794234	0.015622690005733	0.9785	0	0.02	0	0.001	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153551	CMTM7	-0.196014341484563	0.0741313823831831	0.109057001465842	0.026905039468306	0.0505	0.011	0	0.001	0.004	0.9335	Opposite	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000153563	CD8A	-0.34820679571515	0.0909497015686119	-0.0821759043835532	0.0235574672408862	0.0565	0	0.94	0.003	5e-04	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000153814	JAZF1	-0.197375616635816	0.0620970840451543	-0.0386614473379024	0.0112398873927289	0.3755	5e-04	0.62	0.002	0.0015	5e-04	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000153823	PID1	-0.354460595420859	0.103223514057824	-0.0131673578997885	0.015695641755102	0.9915	0	0.0075	0	5e-04	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153898	MCOLN2	0.357798804486858	0.0739967106087957	0.0229341648972998	0.0972027885227562	0.843	0	0.1555	0	0	0.0015	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153922	CHD1	0.117006846430105	0.0379798449711433	-0.000566338386209126	0.0139541606317068	0.974	0	0.026	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000153944	MSI2	0.400949695587008	0.063158986989874	0.0300031115578212	0.0135271309357279	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154001	PPP2R5E	-0.119285701444474	0.0365959977043751	0.00655480956390272	0.00987784749370267	0.99	0	0.0095	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154016	GRAP	-0.350827034059438	0.11248360158435	0.120677222541182	0.0506626062548845	0.813	0.0025	0.01	0	0.001	0.1735	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154040	CABYR	-0.15795448428366	0.0384995687982513	0.0345492643304923	0.027536111082888	0.9855	0	0.004	0	0	0.0105	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154096	THY1	-0.23327825598742	0.082572879631077	-0.110791703584992	0.0201541250859651	0	0	0.9815	0.013	0.0055	0	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000154114	TBCEL	0.0881785033073472	0.0272315950670321	-0.00432026031060825	0.0128414653155144	0.9635	0	0.0345	0	0	0.002	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154118	JPH3	-0.32958810612587	0.0796852029553099	-0.0741706589151252	0.0197610017891226	0.0525	0	0.9445	0.003	0	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000154124	OTULIN	0.155953934521627	0.0377288016916169	0.0248881359411365	0.0145125017954515	0.8915	0	0.1085	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154153	FAM134B	-0.219658765329866	0.0523791342828568	-0.0554853721336287	0.0168504645266911	0.148	0	0.852	0	0	0	Shared	male-biased	ns	prenatal male-biased	male-biased	male-biased	prenatal	Autosome	NA	NA
ENSG00000154174	TOMM70	-0.101465438277497	0.0322975039716585	-0.0356999325701294	0.0115315556114793	0.2265	0	0.767	0.0055	0.001	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154217	PITPNC1	-0.202478055812034	0.0723268124857095	0.0680537657544069	0.0171436919549167	0.3255	0.0115	0.011	0.002	0.0035	0.6465	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000154237	LRRK1	0.313650282073581	0.0960878121579929	-0.0375839229115383	0.0294630509839857	0.9885	5e-04	0.0055	5e-04	0	0.005	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154240	CEP112	0.261792452053251	0.0687908071206167	0.0446788987820445	0.0206884069315751	0.746	0	0.253	0.001	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154263	ABCA10	-0.282184929844627	0.0852755697881858	-0.0290876093938829	0.0273003291829546	0.9275	5e-04	0.071	5e-04	5e-04	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154277	UCHL1	-0.30909988724201	0.0784268875232946	-0.0661208566357243	0.0194638667251221	0.135	0	0.858	0.006	5e-04	5e-04	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000154359	LONRF1	-0.150630712794836	0.0435183910715553	-0.0200620155681926	0.0185602239151239	0.903	0	0.0965	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154370	TRIM11	-0.142546667211734	0.0449222465604299	-0.0695691524760818	0.0142948996804469	5e-04	0	0.984	0.013	0.0025	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000154511	FAM69A	-0.226773780694974	0.04690569700115	-0.00844537360265772	0.0112215847238482	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154518	ATP5G3	-0.226632126657228	0.0599194085643938	-0.0278880944401993	0.0119473756274869	0.9305	0	0.0685	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154582	ELOC	-0.230969335798161	0.0531411874602678	-0.0186003985549527	0.0109861916410129	0.9945	0	0.0055	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154639	CXADR	-0.332325497873537	0.0665715617510127	-0.00972740529330819	0.0201371087522393	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154710	RABGEF1	-0.0961008466005187	0.0292258803804758	-0.00098150917454336	0.0198559742176827	0.9195	0	0.0765	5e-04	0	0.0035	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154723	ATP5J	-0.256434296072193	0.0748370602356054	-0.0101543210674115	0.0114842157515321	0.99	0	0.01	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154760	SLFN13	0.835229136212025	0.136226096382357	0.112768947457799	0.0578882037043302	0.8325	0	0.1675	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154920	EME1	0.417296025418706	0.0480371540496604	0.0642195444329555	0.0410224153195211	0.975	0	0.025	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000154978	VOPP1	-0.13300150347598	0.0407436540423932	-0.0228455118413125	0.0144667960932562	0.8165	0	0.1805	0.001	0.001	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155085	AK9	0.123772461502686	0.0381041151803519	-0.000627399443585868	0.0216459243347495	0.943	0	0.0535	0.001	0	0.0025	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155093	PTPRN2	-0.227751232535654	0.06411078203988	-0.0483605226258556	0.0188445923201987	0.4665	0	0.5305	0.001	0.002	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155256	ZFYVE27	-0.185389913360085	0.0515002666938462	0.00491840787825924	0.00958369966923282	0.997	0	0.003	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155363	MOV10	0.31623601881441	0.0740456605480077	0.0135461848242768	0.01762560091467	0.997	0	0.003	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155508	CNOT8	-0.214991893046968	0.0516660921107992	0.0151068342060912	0.0169409095642126	0.9985	0	0.001	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155561	NUP205	0.0916494063678151	0.0325707791664155	0.033645818691601	0.0100056871641525	0.198	5e-04	0.7895	0.006	0.0055	5e-04	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000155792	DEPTOR	-0.245801073183124	0.0746896555868376	-0.0529677729548411	0.0251338375575482	0.541	0	0.4545	0.0035	0.001	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155876	RRAGA	-0.253417975895586	0.051136748471956	0.00219425553456574	0.0106330654320186	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000155961	RAB39B	-0.185694741007976	0.0412194323632782	-0.063782943260043	0.0126611287240762	0.001	0	0.9975	0.001	5e-04	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	X chr	nonPAR	Inactive
ENSG00000155975	VPS37A	-0.166199344719599	0.0453310247572089	-0.00162561298956501	0.00822193614374202	0.9975	0	0.0025	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156042	CFAP70	0.290934270713529	0.0947957001412133	0.0529434459962318	0.0315950454446451	0.681	0	0.314	0.002	0.0015	0.0015	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156052	GNAQ	-0.16361479117785	0.0357813629952563	-0.00495785227339876	0.0112090880681485	0.9965	0	0.0035	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156298	TSPAN7	-0.250715912244293	0.0477302919362683	-0.02905667408577	0.0174522720587427	0.9855	0	0.0145	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000156313	RPGR	0.293502059860885	0.0410646939528311	0.0335550110202716	0.0199183412371169	0.998	0	0.002	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000156398	SFXN2	0.208396088428141	0.0492546772985876	0.048733870864287	0.023756195583972	0.5715	0	0.427	0.001	5e-04	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156411	C14orf2	-0.28186436207123	0.0800261889745845	-0.0393865247663976	0.0114047580159905	0.6155	0	0.382	0.0015	0.001	0	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000156500	FAM122C	0.167427427990991	0.0426321791162404	0.0322991712407234	0.0217808079433158	0.795	0	0.204	5e-04	0	5e-04	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000156564	LRFN2	-0.635751023841072	0.161736565323839	-0.0360768257920902	0.0264876585659216	0.973	0	0.027	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156587	UBE2L6	-0.189085603823825	0.0608015249416299	0.0467396854131097	0.0219083115292998	0.963	0	0.0025	5e-04	0	0.034	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156603	MED19	-0.263706299934155	0.0699698388775021	-0.00882543049334528	0.0148813672323309	0.997	0	0.0025	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000156642	NPTN	-0.240029578681453	0.0503710078257715	-0.0605032756594952	0.0138087204302049	0.03	0	0.969	0.001	0	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000156802	ATAD2	0.317070742230225	0.050648224762191	0.0405348379282547	0.0187946267891844	0.9895	0	0.0105	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
